code_module,code_presentation,id_student,mean_score,max_score,min_score,std_score,n_assessments_submitted,total_weighted_score,mean_submission_date,late_submissions
FFF,2014J,195552,91.16666666666667,100.0,66.0,9.475646615818828,12,96.0,111.91666666666667,0
FFF,2014J,197536,72.75,93.0,51.0,13.219304066402287,12,76.0,179.83333333333334,0
FFF,2014J,199009,85.08333333333333,100.0,70.0,7.948222595287729,12,79.0,123.58333333333333,0
FFF,2014J,204117,83.5,88.0,79.0,5.196152422706632,4,22.0,49.0,0
FFF,2014J,226955,81.625,98.0,72.0,9.148575220843329,8,59.75,69.75,0
FFF,2014J,228633,86.83333333333333,100.0,69.0,9.183318209303941,12,81.5,108.0,0
FFF,2014J,229498,80.0,98.0,60.0,11.489125293076055,12,90.25,117.16666666666667,0
FFF,2014J,230947,76.0,76.0,76.0,0.0,1,9.5,24.0,0
FFF,2014J,232173,68.83333333333333,85.0,57.0,7.673251454161258,12,68.0,119.66666666666667,0
FFF,2014J,234661,90.33333333333333,98.0,84.0,5.0332229568471645,12,88.75,123.58333333333333,0
FFF,2014J,235747,67.5,74.0,61.0,9.192388155425117,2,9.25,24.5,0
FFF,2014J,235768,76.18181818181819,94.0,56.0,11.061809814114335,11,60.75,180.72727272727272,0
FFF,2014J,235971,86.75,97.0,76.0,6.929843235797423,12,87.25,120.5,0
FFF,2014J,236090,68.0,84.0,51.0,10.069756700139283,11,63.25,98.36363636363636,0
FFF,2014J,237891,79.75,96.0,55.0,9.992042288286669,12,72.0,128.16666666666666,0
FFF,2014J,249357,82.91666666666667,96.0,58.0,11.942729498686132,12,75.25,142.75,0
FFF,2014J,251166,76.08333333333333,88.0,58.0,7.66880734277541,12,71.5,171.75,0
FFF,2014J,253633,85.25,98.0,75.0,6.92984323579742,12,82.75,121.0,0
FFF,2014J,253763,84.83333333333333,94.0,78.0,4.706539615419713,12,84.5,130.33333333333334,0
FFF,2014J,258245,67.41666666666667,79.0,53.0,7.440165361472862,12,65.0,138.5,0
FFF,2014J,258509,82.75,99.0,66.0,10.497835274690944,12,73.0,129.66666666666666,0
FFF,2014J,258978,72.75,88.0,48.0,10.190235968362517,12,78.75,92.75,0
FFF,2014J,261863,60.666666666666664,74.0,40.0,18.14754345175493,3,27.75,57.333333333333336,0
FFF,2014J,262025,92.58333333333333,98.0,86.0,3.5280263174995867,12,95.25,115.58333333333333,0
FFF,2014J,262394,62.833333333333336,83.0,51.0,9.163498074954619,12,58.0,174.25,0
FFF,2014J,263862,90.41666666666667,99.0,84.0,3.918680977836879,12,89.5,153.83333333333334,0
FFF,2014J,265497,91.81818181818181,99.0,82.0,5.94673325142774,11,67.5,146.63636363636363,0
FFF,2014J,268823,86.0,88.0,84.0,2.8284271247461903,2,11.0,38.0,0
FFF,2014J,269584,78.83333333333333,99.0,47.0,17.10838886911826,12,59.0,134.58333333333334,0
FFF,2014J,270421,89.91666666666667,100.0,58.0,13.989985595764455,12,75.25,182.41666666666666,0
FFF,2014J,275127,50.0,50.0,50.0,0.0,1,6.25,24.0,0
FFF,2014J,276265,74.41666666666667,83.0,64.0,6.841827684223425,12,74.0,111.16666666666667,6
FFF,2014J,276337,75.0,80.0,70.0,7.0710678118654755,2,18.75,79.0,0
FFF,2014J,277384,73.0,86.0,60.0,18.384776310850235,2,18.25,38.0,0
FFF,2014J,278380,76.33333333333333,95.0,51.0,11.356482596724078,12,66.5,163.66666666666666,0
FFF,2014J,279440,90.75,99.0,80.0,6.468454923002023,12,88.0,181.91666666666666,0
FFF,2014J,279653,90.08333333333333,99.0,74.0,6.215206181518674,12,87.5,122.0,0
FFF,2014J,279883,56.0,56.0,56.0,0.0,1,7.0,31.0,0
FFF,2014J,281134,85.91666666666667,98.0,80.0,5.107184482014852,12,83.0,123.25,0
FFF,2014J,282849,78.91666666666667,90.0,67.0,7.621242243449114,12,81.25,116.91666666666667,0
FFF,2014J,283402,81.66666666666667,96.0,58.0,11.64890422730695,12,90.0,103.16666666666667,0
FFF,2014J,286778,85.66666666666667,97.0,73.0,7.523699927965005,12,87.25,126.25,0
FFF,2014J,287079,56.0,77.0,37.0,13.341664064126334,12,47.5,183.41666666666666,0
FFF,2014J,287258,78.33333333333333,88.0,67.0,7.643575238345111,12,83.0,92.91666666666667,0
FFF,2014J,289247,86.25,94.0,76.0,5.785954780956445,12,87.0,108.91666666666667,0
FFF,2014J,294112,81.0,86.0,76.0,7.0710678118654755,2,20.25,44.0,0
FFF,2014J,294219,92.0,99.0,87.0,4.51260859854213,12,93.0,116.83333333333333,0
FFF,2014J,294920,83.0,86.0,80.0,4.242640687119285,2,20.75,38.0,0
FFF,2014J,294929,57.90909090909091,94.0,3.0,27.39873918797924,11,51.0,151.0909090909091,0
FFF,2014J,295893,23.0,24.0,22.0,1.4142135623730951,2,5.75,42.0,0
FFF,2014J,297218,84.16666666666667,93.0,60.0,9.740574309494683,12,75.75,175.83333333333334,0
FFF,2014J,297341,90.45454545454545,100.0,80.0,6.532436549460494,11,68.75,131.72727272727272,0
FFF,2014J,301074,87.08333333333333,99.0,74.0,7.304523297660199,12,86.25,114.66666666666667,0
FFF,2014J,301561,68.0,70.0,66.0,2.8284271247461903,2,17.0,38.0,0
FFF,2014J,305064,85.91666666666667,96.0,71.0,8.617723105040652,12,91.0,121.66666666666667,0
FFF,2014J,305659,89.75,98.0,80.0,5.8329004168361465,12,87.75,158.25,0
FFF,2014J,310205,65.91666666666667,76.0,52.0,7.561365116448378,12,68.75,116.83333333333333,0
FFF,2014J,312126,78.75,86.0,68.0,8.845903006477068,4,19.25,24.75,0
FFF,2014J,312231,85.41666666666667,96.0,73.0,7.92531425626808,12,88.0,140.83333333333334,0
FFF,2014J,312960,67.83333333333333,96.0,33.0,22.44926940837267,12,43.5,174.08333333333334,0
FFF,2014J,315795,46.916666666666664,88.0,0.0,26.22787668019497,12,42.75,176.41666666666666,0
FFF,2014J,316061,76.0,76.0,76.0,0.0,1,9.5,-1.0,1
FFF,2014J,316082,78.08333333333333,94.0,58.0,12.478769850017141,12,85.75,138.5,0
FFF,2014J,318139,68.33333333333333,76.0,58.0,9.29157324317757,3,16.75,37.0,0
FFF,2014J,318147,76.5,93.0,56.0,11.253282349446478,12,69.5,117.16666666666667,0
FFF,2014J,319073,79.25,94.0,30.0,17.014031642361335,12,73.25,171.58333333333334,0
FFF,2014J,320133,92.5,100.0,86.0,5.351295510095073,12,89.0,115.0,0
FFF,2014J,320612,84.83333333333333,92.0,78.0,3.8098755248894314,12,84.75,123.16666666666667,0
FFF,2014J,322499,87.0,91.0,80.0,6.082762530298219,3,21.25,47.0,0
FFF,2014J,324331,53.5,84.0,24.0,24.623836689950114,4,22.5,-1.0,4
FFF,2014J,325750,66.66666666666667,95.0,24.0,16.41137816678823,12,64.5,39.666666666666664,10
FFF,2014J,328797,65.75,76.0,44.0,14.795832746644125,4,47.0,76.0,0
FFF,2014J,329895,82.0,93.0,71.0,8.18535277187245,11,60.0,182.72727272727272,0
FFF,2014J,331789,65.91666666666667,92.0,46.0,12.086493839543932,12,73.5,115.16666666666667,0
FFF,2014J,332237,76.0,80.0,72.0,5.656854249492381,2,19.0,-1.0,2
FFF,2014J,333993,83.25,93.0,74.0,5.49586621512437,12,79.0,130.08333333333334,0
FFF,2014J,334224,33.333333333333336,68.0,16.0,30.02221399786054,3,14.5,50.666666666666664,1
FFF,2014J,335095,83.9090909090909,90.0,71.0,5.787133063176368,11,63.75,103.45454545454545,0
FFF,2014J,337000,81.58333333333333,94.0,66.0,8.948929172439195,12,73.5,165.58333333333334,0
FFF,2014J,338689,87.75,96.0,65.0,7.875450925040883,12,82.75,152.0,0
FFF,2014J,338806,62.166666666666664,78.0,30.0,15.490955327858158,12,52.75,157.75,0
FFF,2014J,339519,67.5,80.0,54.0,9.737462801889505,12,60.5,166.25,0
FFF,2014J,340831,62.0,62.0,62.0,0.0,1,7.75,26.0,0
FFF,2014J,341093,70.0,70.0,70.0,0.0,1,8.75,24.0,0
FFF,2014J,341457,81.33333333333333,90.0,72.0,6.439461675223065,6,38.5,59.0,0
FFF,2014J,341629,81.54545454545455,90.0,75.0,4.719399037242694,11,80.75,164.0,0
FFF,2014J,343709,61.833333333333336,88.0,41.0,15.775892617496732,12,51.25,168.83333333333334,0
FFF,2014J,345271,90.0,100.0,81.0,7.109532653097146,12,92.0,96.08333333333333,0
FFF,2014J,347197,93.83333333333333,98.0,88.0,3.6639108100829123,12,92.75,107.58333333333333,0
FFF,2014J,348108,81.41666666666667,96.0,72.0,7.08979206430989,12,77.25,179.58333333333334,0
FFF,2014J,348324,70.66666666666667,83.0,55.0,7.83156008298049,12,74.5,124.91666666666667,0
FFF,2014J,349515,72.63636363636364,94.0,55.0,11.993937862709872,11,49.75,143.27272727272728,0
FFF,2014J,351147,84.25,93.0,66.0,8.48662048596067,12,86.0,133.66666666666666,0
FFF,2014J,354698,72.0,99.0,44.0,15.99431717261421,12,57.5,148.0,0
FFF,2014J,355293,61.083333333333336,92.0,0.0,25.610574283906935,12,43.25,127.66666666666667,0
FFF,2014J,364066,86.91666666666667,100.0,64.0,10.022323567764598,12,91.75,143.75,0
FFF,2014J,366140,85.5,100.0,74.0,9.160190549824325,12,84.25,106.25,0
FFF,2014J,367151,72.0,90.0,55.0,11.972189997378646,7,58.5,100.85714285714286,0
FFF,2014J,369242,80.5,96.0,48.0,12.99300511114276,12,74.75,114.25,0
FFF,2014J,369450,75.16666666666667,87.0,62.0,6.393652154972765,12,74.0,105.83333333333333,0
FFF,2014J,369644,71.0,84.0,58.0,18.384776310850235,2,17.75,36.5,0
FFF,2014J,370735,77.83333333333333,90.0,64.0,7.6137833545286115,12,79.5,164.16666666666666,0
FFF,2014J,372345,87.63636363636364,98.0,79.0,6.874194167649432,11,62.25,145.45454545454547,0
FFF,2014J,372509,68.16666666666667,88.0,52.0,11.479890190584522,12,72.5,129.58333333333334,0
FFF,2014J,372511,74.33333333333333,98.0,56.0,11.8423994292721,12,78.25,172.16666666666666,0
FFF,2014J,374353,60.666666666666664,80.0,24.0,31.77000681985028,3,12.75,31.0,0
FFF,2014J,375527,63.166666666666664,82.0,21.0,15.479213823901413,12,54.25,125.66666666666667,0
FFF,2014J,378705,87.5,94.0,82.0,6.4031242374328485,4,21.75,48.0,0
FFF,2014J,378946,85.83333333333333,94.0,66.0,7.767453465154029,12,83.75,125.75,0
FFF,2014J,379278,77.66666666666667,90.0,63.0,13.650396819628849,3,37.0,55.333333333333336,0
FFF,2014J,379311,75.0,82.0,68.0,9.899494936611665,2,18.75,34.0,0
FFF,2014J,379563,70.0,70.0,70.0,0.0,1,8.75,24.0,0
FFF,2014J,380952,79.0909090909091,96.0,28.0,18.58200498038113,11,53.5,193.63636363636363,0
FFF,2014J,381257,84.0,96.0,70.0,7.98862828138735,12,83.5,158.25,0
FFF,2014J,381414,77.58333333333333,97.0,46.0,11.812615239136452,12,75.5,134.0,2
FFF,2014J,381428,79.5,88.0,70.0,8.850612031567838,4,18.0,69.25,0
FFF,2014J,381529,58.0,58.0,58.0,0.0,1,7.25,24.0,0
FFF,2014J,383445,43.5,54.0,35.0,9.036961141150641,4,30.75,84.25,0
FFF,2014J,383602,88.58333333333333,96.0,75.0,6.734690832255081,12,90.0,102.66666666666667,0
FFF,2014J,383629,74.91666666666667,97.0,55.0,11.547989461636195,12,68.75,174.66666666666666,0
FFF,2014J,384107,67.27272727272727,88.0,17.0,20.5041015852483,11,40.75,180.63636363636363,0
FFF,2014J,386121,62.0,62.0,62.0,0.0,1,7.75,23.0,0
FFF,2014J,386389,83.66666666666667,98.0,75.0,6.624106572118832,12,81.5,158.33333333333334,0
FFF,2014J,386956,67.0,70.0,64.0,4.242640687119285,2,16.75,37.5,0
FFF,2014J,389853,77.0,96.0,48.0,25.514701644346147,3,18.0,33.0,0
FFF,2014J,390070,83.0,94.0,70.0,8.988882021697695,6,82.75,124.0,0
FFF,2014J,393141,61.5,74.0,46.0,14.6401275039985,4,15.0,23.5,0
FFF,2014J,395758,82.0,94.0,70.0,16.97056274847714,2,20.5,38.0,0
FFF,2014J,396683,74.08333333333333,96.0,51.0,14.606712861080707,12,61.5,163.0,0
FFF,2014J,396834,75.9,93.0,58.0,10.13738953906116,10,57.25,148.8,0
FFF,2014J,396907,69.3,88.0,55.0,11.766713880925108,10,37.75,156.5,0
FFF,2014J,397219,86.91666666666667,95.0,78.0,5.195423393952052,12,85.5,144.66666666666666,0
FFF,2014J,397292,47.0,72.0,22.0,35.35533905932738,2,11.75,51.5,0
FFF,2014J,397671,94.25,100.0,86.0,4.8265364958171135,12,96.75,106.91666666666667,0
FFF,2014J,398550,93.66666666666667,98.0,88.0,3.284490643597392,12,95.0,91.25,0
FFF,2014J,398630,61.333333333333336,81.0,17.0,18.470287359743892,12,46.75,153.41666666666666,0
FFF,2014J,399429,88.58333333333333,94.0,83.0,4.5817490374773095,12,87.5,106.41666666666667,0
FFF,2014J,402695,82.5,92.0,70.0,6.7352532516332575,12,83.0,122.5,0
FFF,2014J,405193,90.83333333333333,97.0,79.0,5.702205846437986,12,95.25,105.83333333333333,0
FFF,2014J,407232,87.5,100.0,66.0,9.662486034330724,12,82.25,130.5,0
FFF,2014J,408499,88.5,94.0,80.0,6.191391873668902,4,21.5,137.25,0
FFF,2014J,410407,91.33333333333333,100.0,86.0,4.960449637488585,12,91.25,122.58333333333333,0
FFF,2014J,410883,80.25,98.0,62.0,11.242168991629848,12,71.75,151.75,0
FFF,2014J,411304,55.083333333333336,84.0,29.0,14.556837402111599,12,40.5,180.41666666666666,0
FFF,2014J,412353,87.5,100.0,75.0,7.786935445755518,12,93.0,127.41666666666667,0
FFF,2014J,413180,77.58333333333333,88.0,70.0,5.838093296045663,12,74.75,129.83333333333334,0
FFF,2014J,413709,83.66666666666667,96.0,72.0,6.733003292241383,12,86.0,102.66666666666667,0
FFF,2014J,413949,71.25,81.0,58.0,8.603646161525198,12,71.0,114.91666666666667,0
FFF,2014J,416199,81.41666666666667,92.0,63.0,7.191640770345596,12,80.25,131.58333333333334,0
FFF,2014J,416407,79.41666666666667,87.0,72.0,5.3505876199524,12,80.0,151.75,0
FFF,2014J,418201,84.5,95.0,75.0,7.727501906456298,8,39.5,72.75,0
FFF,2014J,419059,83.33333333333333,97.0,71.0,8.574097708514374,12,87.25,144.5,0
FFF,2014J,419081,63.0,74.0,52.0,15.556349186104045,2,15.75,37.5,0
FFF,2014J,420834,88.0,88.0,88.0,0.0,1,11.0,23.0,0
FFF,2014J,421070,94.0,96.0,92.0,2.8284271247461903,2,23.5,-1.0,2
FFF,2014J,423210,76.33333333333333,87.0,66.0,7.487363091276265,12,76.0,171.0,0
FFF,2014J,423488,66.58333333333333,84.0,29.0,16.32320341406581,12,57.0,181.91666666666666,0
FFF,2014J,423781,78.25,91.0,70.0,7.008112182580725,12,72.5,118.16666666666667,0
FFF,2014J,427256,87.25,99.0,62.0,10.428326807307105,12,77.5,125.75,0
FFF,2014J,429832,56.81818181818182,91.0,8.0,24.132211592882165,11,43.0,175.36363636363637,0
FFF,2014J,431139,84.25,99.0,75.0,7.805883561892155,12,79.75,148.41666666666666,0
FFF,2014J,434476,83.0,98.0,70.0,8.872839045495683,12,82.5,118.58333333333333,0
FFF,2014J,438063,68.66666666666667,78.0,56.0,11.372481406154654,3,16.0,-1.0,3
FFF,2014J,438644,64.0,70.0,58.0,8.48528137423857,2,16.0,-1.0,2
FFF,2014J,439950,73.22222222222223,94.0,48.0,15.10610619731122,9,38.0,127.22222222222223,0
FFF,2014J,439995,66.41666666666667,89.0,52.0,11.90460822411628,12,67.0,178.75,0
FFF,2014J,440818,72.66666666666667,86.0,48.0,12.160542252662413,12,79.25,111.16666666666667,0
FFF,2014J,441165,63.36363636363637,86.0,29.0,19.433335932220835,11,54.0,175.9090909090909,0
FFF,2014J,441421,67.66666666666667,80.0,54.0,13.051181300301261,3,34.0,56.0,0
FFF,2014J,442199,72.18181818181819,93.0,26.0,20.306738693439584,11,44.0,175.0,0
FFF,2014J,442347,85.33333333333333,88.0,82.0,3.0550504633038913,3,10.75,16.333333333333332,0
FFF,2014J,442563,88.25,95.0,82.0,4.4543135375621095,12,86.5,145.91666666666666,0
FFF,2014J,442802,89.91666666666667,99.0,78.0,5.264949854433278,12,88.75,118.83333333333333,0
FFF,2014J,443151,86.58333333333333,96.0,77.0,6.244391422902978,12,83.5,147.83333333333334,0
FFF,2014J,443514,76.0,92.0,63.0,9.312747861253023,12,78.0,105.75,0
FFF,2014J,443696,58.416666666666664,90.0,40.0,16.37880189498461,12,55.0,127.91666666666667,0
FFF,2014J,444011,80.41666666666667,90.0,69.0,6.99945885354177,12,83.75,119.0,0
FFF,2014J,444619,92.08333333333333,100.0,60.0,12.176417844142485,12,85.0,99.66666666666667,2
FFF,2014J,444907,84.5,93.0,76.0,5.916079783099615,12,83.5,166.16666666666666,0
FFF,2014J,445686,75.91666666666667,92.0,47.0,12.302685097411077,12,66.75,163.66666666666666,0
FFF,2014J,464522,78.0,78.0,78.0,0.0,1,9.75,24.0,0
FFF,2014J,465009,82.0,82.0,82.0,0.0,1,10.25,24.0,0
FFF,2014J,465078,74.66666666666667,80.0,68.0,6.110100926607786,3,18.5,47.333333333333336,0
FFF,2014J,465121,72.9090909090909,94.0,52.0,12.957272440251808,11,64.5,182.54545454545453,0
FFF,2014J,465294,79.75,90.0,67.0,7.350015460713485,12,75.0,131.16666666666666,0
FFF,2014J,466120,76.25,92.0,49.0,19.05037182489273,4,55.0,76.25,0
FFF,2014J,466807,74.66666666666667,80.0,68.0,6.110100926607785,3,38.0,30.333333333333332,2
FFF,2014J,466987,78.0,93.0,58.0,11.06180981411434,12,77.0,178.33333333333334,0
FFF,2014J,467363,64.0,84.0,36.0,13.65283853270081,11,54.5,178.72727272727272,0
FFF,2014J,469499,79.5,100.0,52.0,14.951436537853294,12,80.25,120.83333333333333,0
FFF,2014J,471284,64.5,82.0,33.0,14.835461202500891,12,52.25,152.0,0
FFF,2014J,474667,71.5,89.0,52.0,10.475078650171211,12,76.75,157.58333333333334,0
FFF,2014J,475015,72.16666666666667,90.0,52.0,13.092908096532353,12,76.0,134.83333333333334,0
FFF,2014J,476401,59.166666666666664,82.0,40.0,12.401124093721455,12,62.25,141.75,0
FFF,2014J,476629,64.08333333333333,79.0,37.0,11.468996415897896,12,56.0,154.41666666666666,0
FFF,2014J,477833,67.0,82.0,48.0,9.505978979759863,12,62.0,86.41666666666667,6
FFF,2014J,479939,69.58333333333333,78.0,55.0,7.216878364870322,12,66.75,169.5,0
FFF,2014J,480303,65.0,68.0,62.0,4.242640687119285,2,16.25,37.0,0
FFF,2014J,481240,77.25,100.0,61.0,16.680827317612277,4,33.75,44.75,0
FFF,2014J,481717,86.25,96.0,71.0,7.770866337569037,12,82.25,107.58333333333333,0
FFF,2014J,482644,91.08333333333333,97.0,80.0,5.46822778891984,12,92.25,163.0,0
FFF,2014J,483037,67.75,84.0,55.0,7.770866337569037,12,62.5,117.5,0
FFF,2014J,483656,67.0,86.0,48.0,26.870057685088806,2,16.75,36.0,0
FFF,2014J,484010,85.33333333333333,96.0,76.0,7.763160868271804,6,60.75,134.16666666666666,0
FFF,2014J,484494,70.0,70.0,70.0,0.0,1,8.75,24.0,0
FFF,2014J,484594,78.08333333333333,94.0,41.0,17.526387032821184,12,64.5,109.33333333333333,0
FFF,2014J,485228,61.25,84.0,43.0,12.344487175916367,12,55.5,99.66666666666667,0
FFF,2014J,486087,85.41666666666667,93.0,70.0,5.791189755816916,12,86.25,121.66666666666667,0
FFF,2014J,486964,86.25,95.0,75.0,6.689544080129828,12,80.25,140.25,0
FFF,2014J,488136,77.0,90.0,64.0,18.384776310850235,2,19.25,-1.0,2
FFF,2014J,488525,80.41666666666667,97.0,68.0,8.784887160586775,12,73.25,122.25,0
FFF,2014J,489553,57.9,75.0,40.0,12.142212868062117,11,24.75,196.27272727272728,0
FFF,2014J,490297,33.0,50.0,16.0,24.041630560342615,2,8.25,41.5,0
FFF,2014J,491077,48.5,60.0,37.0,16.263455967290593,2,7.5,173.5,0
FFF,2014J,491126,90.08333333333333,100.0,81.0,6.54298143514148,12,92.0,121.58333333333333,0
FFF,2014J,491756,65.5,74.0,57.0,12.020815280171307,2,32.75,138.5,0
FFF,2014J,491863,84.25,95.0,73.0,5.894913061275798,12,81.5,129.41666666666666,0
FFF,2014J,491959,66.0,86.0,46.0,28.284271247461902,2,10.75,20.0,0
FFF,2014J,492024,79.0,100.0,58.0,12.43163121016122,12,69.0,154.75,0
FFF,2014J,492557,72.3,94.0,31.0,18.4032002047953,10,46.25,-1.0,10
FFF,2014J,493793,83.0,98.0,67.0,8.769782831352835,12,78.5,112.08333333333333,0
FFF,2014J,494046,81.63636363636364,92.0,60.0,8.991915560910561,11,56.0,75.27272727272727,4
FFF,2014J,494184,68.41666666666667,83.0,54.0,9.05998528328459,12,70.0,183.83333333333334,0
FFF,2014J,496493,66.0,80.0,52.0,19.79898987322333,2,16.5,39.5,0
FFF,2014J,497415,76.0,83.0,62.0,6.768912897813194,12,78.0,174.5,0
FFF,2014J,498442,90.5,100.0,85.0,4.3169854802122805,12,90.0,139.5,0
FFF,2014J,499244,66.0,74.0,58.0,11.313708498984761,2,16.5,34.0,0
FFF,2014J,499404,75.16666666666667,86.0,60.0,7.408021860037123,12,77.0,182.08333333333334,0
FFF,2014J,500068,89.16666666666667,96.0,80.0,4.78317759222757,12,85.0,119.33333333333333,0
FFF,2014J,500618,79.75,91.0,64.0,9.333468613738217,12,82.5,166.58333333333334,0
FFF,2014J,501444,86.5,92.0,76.0,4.7193990372426935,12,86.25,131.91666666666666,0
FFF,2014J,501897,71.5,88.0,42.0,20.808652046684813,4,52.0,79.25,0
FFF,2014J,502011,80.75,94.0,64.0,9.507174324496402,12,72.0,127.16666666666667,0
FFF,2014J,503684,68.0,68.0,68.0,0.0,1,8.5,24.0,0
FFF,2014J,504270,51.0,64.0,38.0,18.384776310850235,2,12.75,45.0,0
FFF,2014J,505773,87.58333333333333,96.0,80.0,5.534328132554834,12,84.5,105.08333333333333,0
FFF,2014J,506705,84.41666666666667,100.0,72.0,9.019759453891254,12,78.5,132.16666666666666,0
FFF,2014J,507311,66.0,66.0,66.0,0.0,1,8.25,20.0,0
FFF,2014J,507743,81.08333333333333,89.0,71.0,6.402532642823793,12,77.5,112.83333333333333,0
FFF,2014J,507935,90.41666666666667,96.0,80.0,4.420167280531226,12,90.75,118.66666666666667,0
FFF,2014J,508626,71.08333333333333,87.0,48.0,9.894519450257055,12,75.0,128.41666666666666,0
FFF,2014J,509536,82.08333333333333,96.0,55.0,11.07378832553647,12,74.75,142.41666666666666,0
FFF,2014J,511309,62.916666666666664,74.0,51.0,8.151501070169205,12,60.0,110.08333333333333,0
FFF,2014J,511350,44.666666666666664,64.0,18.0,23.860706890897706,3,19.0,59.333333333333336,0
FFF,2014J,511981,55.916666666666664,78.0,39.0,12.645217085978206,12,47.0,159.41666666666666,0
FFF,2014J,512335,47.0,50.0,44.0,4.242640687119285,2,11.75,-1.0,2
FFF,2014J,513272,60.0,76.0,44.0,22.627416997969522,2,15.0,41.0,0
FFF,2014J,513422,71.08333333333333,97.0,54.0,11.333444740985405,12,76.0,183.0,0
FFF,2014J,513428,81.58333333333333,98.0,60.0,13.159568474089204,12,92.0,184.41666666666666,0
FFF,2014J,514078,70.25,100.0,40.0,18.06616626836927,12,63.25,116.25,0
FFF,2014J,514556,54.0,92.0,5.0,42.9340579648993,4,31.5,77.0,0
FFF,2014J,516602,85.33333333333333,97.0,77.0,6.485414871895712,12,85.5,140.91666666666666,0
FFF,2014J,517551,62.083333333333336,77.0,49.0,8.92858874457195,12,59.75,134.5,0
FFF,2014J,519115,64.91666666666667,92.0,48.0,14.755327748636997,12,68.0,185.08333333333334,0
FFF,2014J,521032,66.0,66.0,66.0,0.0,1,8.25,23.0,0
FFF,2014J,521115,87.91666666666667,99.0,78.0,5.9307876731714515,12,83.25,135.91666666666666,0
FFF,2014J,521153,79.0,84.0,74.0,7.0710678118654755,2,19.75,38.0,0
FFF,2014J,521255,56.6,79.0,25.0,23.179732526498228,5,53.5,91.4,2
FFF,2014J,521703,87.5,91.0,84.0,4.949747468305833,2,0.0,20.0,0
FFF,2014J,522082,75.16666666666667,91.0,52.0,12.554125242567107,12,69.75,65.83333333333333,8
FFF,2014J,523017,79.0,92.0,64.0,8.312094145936337,12,73.75,123.0,0
FFF,2014J,523249,84.16666666666667,95.0,76.0,6.562058065927642,12,85.0,120.16666666666667,0
FFF,2014J,523589,93.0,93.0,93.0,0.0,1,0.0,10.0,0
FFF,2014J,524827,65.0,68.0,62.0,4.242640687119285,2,16.25,37.0,0
FFF,2014J,526721,93.25,98.0,85.0,4.750598048475772,12,97.5,104.5,0
FFF,2014J,526819,63.5,78.0,31.0,15.180729411149695,12,47.5,164.58333333333334,0
FFF,2014J,527619,87.0,95.0,82.0,7.0,3,44.5,-1.0,3
FFF,2014J,529693,73.08333333333333,82.0,63.0,4.870287154747342,12,72.0,178.58333333333334,0
FFF,2014J,529991,66.33333333333333,90.0,24.0,21.86875451968914,12,46.0,123.83333333333333,0
FFF,2014J,530148,61.63636363636363,88.0,24.0,17.878885464551345,11,34.5,140.8181818181818,0
FFF,2014J,530196,82.0,100.0,51.0,16.690459207925603,8,53.75,-1.0,8
FFF,2014J,531018,90.16666666666667,100.0,83.0,5.356955263670745,12,88.5,134.58333333333334,0
FFF,2014J,531871,80.18181818181819,99.0,65.0,9.346851681910673,11,74.25,177.72727272727272,0
FFF,2014J,532254,81.41666666666667,94.0,60.0,10.87497823055989,12,83.0,150.5,0
FFF,2014J,533418,89.41666666666667,99.0,81.0,5.976595767633691,12,88.0,104.75,0
FFF,2014J,534018,64.0,64.0,64.0,0.0,1,8.0,23.0,0
FFF,2014J,534112,82.66666666666667,94.0,61.0,11.826523862347157,6,60.75,88.0,0
FFF,2014J,534457,66.33333333333333,83.0,45.0,13.963154979076075,12,61.75,125.41666666666667,0
FFF,2014J,535542,64.0,64.0,64.0,0.0,1,8.0,23.0,0
FFF,2014J,535671,83.91666666666667,94.0,74.0,6.111960455210802,12,82.25,101.41666666666667,4
FFF,2014J,535997,53.166666666666664,70.0,24.0,17.509045281415734,6,14.25,79.33333333333333,0
